"file","h1","h1_count","heading_count","line_count","word_count","link_count","image_count","code_fence_count","missing_language_fence_count","table_count","html_table_count","issue_count"
"markdown/employee-service-management/employee-service-management/configure-zoom-integration-ta.md","Configure Zoom integration","1","1","19","71","2","0","0","0","0","0","1"
"markdown/employee-service-management/employee-service-management/create-integration-flow-applctn.md","Create Integration Flow to pull data from ATS","1","4","29","165","3","0","0","0","0","0","1"
"markdown/employee-service-management/employee-service-management/create-reservation-for-multiple-wrkplceitems-1.md","Create reservation for multiple workplace items","1","6","290","1394","19","2","0","0","0","2","4"
"markdown/employee-service-management/employee-service-management/create-reservation-for-multiple-wrkplceitems.md","Create reservation for multiple workplace items","1","6","253","1250","2","2","0","0","0","2","4"
"markdown/employee-service-management/employee-service-management/create-reservation-request-1.md","Create a reservation","1","6","805","7437","39","19","0","0","0","5","11"
"markdown/employee-service-management/employee-service-management/create-reservation-request.md","Create a reservation","1","6","768","7290","22","19","0","0","0","5","11"
"markdown/employee-service-management/employee-service-management/create-your-integration-flow.md","Create integration flow for ATS","1","4","31","158","3","0","0","0","0","0","1"
"markdown/employee-service-management/employee-service-management/ecpro-installed-content-analytics-1.md","Components installed with Content Analytics","1","5","273","921","23","0","0","0","3","2","7"
"markdown/employee-service-management/employee-service-management/ecpro-installed-content-analytics.md","Components installed with Content Analytics","1","5","228","767","2","0","0","0","3","2","7"
"markdown/employee-service-management/employee-service-management/edit-personal-details.md","Edit personal details","1","3","56","175","4","0","0","0","1","0","1"
"markdown/employee-service-management/employee-service-management/generate-qr-code-1.md","Generate and print QR code for a space or room","1","5","126","489","3","0","0","0","0","1","3"
"markdown/employee-service-management/employee-service-management/generate-qr-code.md","Generate and print QR code for a space or room","1","5","124","481","2","0","0","0","0","1","3"
"markdown/employee-service-management/employee-service-management/hiring-experiences-landing.md","Hiring Experiences","1","1","72","357","14","0","0","0","0","1","2"
"markdown/employee-service-management/employee-service-management/hr-agent-intelligence-1.md","Auto-case creation from an email","1","1","40","475","2","0","0","0","2","0","4"
"markdown/employee-service-management/employee-service-management/hr-agent-intelligence.md","Auto-case creation from an email","1","1","40","475","2","0","0","0","2","0","4"
"markdown/employee-service-management/employee-service-management/hr-lifecycle-events-landing-page-1.md","Lifecycle Events","1","1","50","306","10","0","0","0","0","1","3"
"markdown/employee-service-management/employee-service-management/hr-lifecycle-events-landing-page.md","Lifecycle Events","1","1","50","306","10","0","0","0","0","1","3"
"markdown/employee-service-management/employee-service-management/import-set-table.md","Load data form","1","1","27","118","1","0","0","0","1","0","2"
"markdown/employee-service-management/employee-service-management/install-hiring-connector.md","Install Hiring Connector for third party integration","1","4","51","384","3","0","0","0","0","0","1"
"markdown/employee-service-management/employee-service-management/installed-with-h-core.md","Components installed with Hiring Core","1","2","364","540","1","0","0","0","0","3","4"
"markdown/employee-service-management/employee-service-management/installed-with-hiring.md","Components installed with Hiring Connector","1","2","78","129","1","0","0","0","0","1","2"
"markdown/employee-service-management/employee-service-management/integrate-ats.md","Integrate with your ATS","1","1","26","162","5","0","0","0","0","0","1"
"markdown/employee-service-management/employee-service-management/integrate-with-talent-acquisition.md","Integrations for Hiring Experiences","1","1","26","141","5","0","0","0","0","0","2"
"markdown/employee-service-management/employee-service-management/ja-ms-exchange-online-setup-1.md","Microsoft Exchange Online setup for Journey Accelerator","1","4","69","487","5","0","0","0","0","0","2"
"markdown/employee-service-management/employee-service-management/ja-ms-exchange-online-setup.md","Microsoft Exchange Online setup for Journey Accelerator","1","4","67","479","4","0","0","0","0","0","2"
"markdown/employee-service-management/employee-service-management/ja-update-system-properties-1.md","Update system properties for Microsoft Exchange Online in the Journey Accelerator app","1","3","45","212","3","0","0","0","1","0","2"
"markdown/employee-service-management/employee-service-management/ja-update-system-properties.md","Update system properties for Microsoft Exchange Online in the Journey Accelerator app","1","3","43","204","2","0","0","0","1","0","2"
"markdown/employee-service-management/employee-service-management/jny-dsgnr-landing-page-1.md","Journey designer","1","2","68","445","16","0","0","0","0","1","4"
"markdown/employee-service-management/employee-service-management/jny-dsgnr-landing-page.md","Journey designer","1","2","68","445","16","0","0","0","0","1","4"
"markdown/employee-service-management/employee-service-management/jny-integrations-1.md","Integrations for Journey designer app","1","1","33","243","7","0","0","0","0","0","2"
"markdown/employee-service-management/employee-service-management/jny-integrations.md","Integrations for Journey designer app","1","1","24","135","3","0","0","0","0","0","2"
"markdown/employee-service-management/employee-service-management/journey-accelerator-1.md","Journey Accelerator","1","2","52","377","13","0","0","0","0","1","4"
"markdown/employee-service-management/employee-service-management/journey-accelerator.md","Journey Accelerator","1","2","52","377","13","0","0","0","0","1","4"
"markdown/employee-service-management/employee-service-management/notifications-ta.md","Notifications in Hiring Experiences","1","1","24","163","3","0","0","0","0","0","1"
"markdown/employee-service-management/employee-service-management/plan-installation-ta.md","Plan your installation","1","2","42","179","1","0","0","0","0","0","2"
"markdown/employee-service-management/employee-service-management/predictive-intelligence-for-hr-service-delivery-1.md","Machine learning solutions for HR Service Delivery","1","1","36","441","9","0","0","0","0","0","2"
"markdown/employee-service-management/employee-service-management/predictive-intelligence-for-hr-service-delivery.md","Machine learning solutions for HR Service Delivery","1","1","19","148","1","0","0","0","0","0","2"
"markdown/employee-service-management/employee-service-management/properties-h-core.md","Properties installed with Hiring Core","1","1","160","493","1","0","0","0","0","1","2"
"markdown/employee-service-management/employee-service-management/receive-application-data-ta.md","Receive application and applicant data from ATS","1","1","20","89","2","0","0","0","0","0","1"
"markdown/employee-service-management/employee-service-management/Reconfig-office-space-1.md","Reconfigure an office space","1","6","110","560","16","0","0","0","1","0","2"
"markdown/employee-service-management/employee-service-management/Reconfig-office-space.md","Reconfigure an office space","1","6","77","434","1","0","0","0","1","0","2"
"markdown/employee-service-management/employee-service-management/reference-frmwrk-ta.md","Hiring Experiences reference","1","1","30","218","7","0","0","0","0","0","1"
"markdown/employee-service-management/employee-service-management/request-desk-change-for-employee-1.md","Create a move request on behalf of an employee","1","6","236","560","7","0","0","0","0","1","3"
"markdown/employee-service-management/employee-service-management/request-desk-change-for-employee.md","Create a move request on behalf of an employee","1","6","221","508","1","0","0","0","0","1","3"
"markdown/employee-service-management/employee-service-management/roles-in-ta.md","Roles in Hiring Experiences","1","1","32","300","1","0","0","0","1","0","1"
"markdown/employee-service-management/employee-service-management/send-a-job-requisition-to-the-ats.md","Send job requisitions to the ATS","1","2","24","129","2","0","0","0","0","0","1"
"markdown/employee-service-management/employee-service-management/set-up-purge-pollicies-ta.md","Modify purge policies to clean up data","1","3","44","208","4","0","0","0","1","0","1"
"markdown/employee-service-management/employee-service-management/skills-intelligence-users-and-roles-1.md","Components installed with Skills Foundation","1","3","61","496","5","0","0","0","2","0","2"
"markdown/employee-service-management/employee-service-management/skills-intelligence-users-and-roles.md","Components installed with Skills Foundation","1","3","59","488","4","0","0","0","2","0","2"
